# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	76512	77105	+							MARPI_RS00405	594		old_locus_tag=Marpi_0080
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	76512	77105	+	WP_014295610.1	WP_014295610.1		hypothetical protein			MARPI_RS00405	594	197	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	77119	77853	+					truA		MARPI_RS00410	735		old_locus_tag=Marpi_0081
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	77119	77853	+	WP_014295611.1	WP_014295611.1		tRNA pseudouridine(38-40) synthase TruA	truA		MARPI_RS00410	735	244	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	77748	79001	+							MARPI_RS00415	1254		old_locus_tag=Marpi_0082
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	77748	79001	+	WP_041638401.1	WP_041638401.1		hypothetical protein			MARPI_RS00415	1254	417	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	79035	79679	-							MARPI_RS00420	645		old_locus_tag=Marpi_0083
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	79035	79679	-	WP_014295613.1	WP_014295613.1		ABC transporter permease			MARPI_RS00420	645	214	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	79681	80658	-							MARPI_RS00425	978		old_locus_tag=Marpi_0084
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	79681	80658	-	WP_238528148.1	WP_238528148.1		methionine ABC transporter ATP-binding protein			MARPI_RS00425	978	325	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	80664	81455	-							MARPI_RS00430	792		old_locus_tag=Marpi_0085
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	80664	81455	-	WP_014295615.1	WP_014295615.1		MetQ/NlpA family ABC transporter substrate-binding protein			MARPI_RS00430	792	263	
gene	tRNA	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	81745	81821	-							MARPI_RS00440	77		old_locus_tag=Marpi_0086
tRNA		GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	81745	81821	-				tRNA-Cys			MARPI_RS00440	77		anticodon=GCA
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	81891	82340	-					fliJ		MARPI_RS00445	450		old_locus_tag=Marpi_0087
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	81891	82340	-	WP_014295616.1	WP_014295616.1		flagellar export protein FliJ	fliJ		MARPI_RS00445	450	149	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	82350	83999	-							MARPI_RS00450	1650		old_locus_tag=Marpi_0088
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	82350	83999	-	WP_014295617.1	WP_014295617.1		sigma-54-dependent Fis family transcriptional regulator			MARPI_RS00450	1650	549	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	84001	84933	-							MARPI_RS00455	933		old_locus_tag=Marpi_0089
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	84001	84933	-	WP_014295618.1	WP_014295618.1		radical SAM protein			MARPI_RS00455	933	310	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	84933	85682	-					fabG		MARPI_RS00460	750		old_locus_tag=Marpi_0090
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	84933	85682	-	WP_014295619.1	WP_014295619.1		3-oxoacyl-[acyl-carrier-protein] reductase	fabG		MARPI_RS00460	750	249	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	85797	87950	+							MARPI_RS00465	2154		old_locus_tag=Marpi_0091
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	85797	87950	+	WP_014295620.1	WP_014295620.1		bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase			MARPI_RS00465	2154	717	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	87953	88405	+					dtd		MARPI_RS00470	453		old_locus_tag=Marpi_0092
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	87953	88405	+	WP_014295621.1	WP_014295621.1		D-aminoacyl-tRNA deacylase	dtd		MARPI_RS00470	453	150	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	88427	88624	+							MARPI_RS00475	198		old_locus_tag=Marpi_0093
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	88427	88624	+	WP_014295622.1	WP_014295622.1		hypothetical protein			MARPI_RS00475	198	65	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	88632	91316	+					polA		MARPI_RS00480	2685		old_locus_tag=Marpi_0094
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	88632	91316	+	WP_014295623.1	WP_014295623.1		DNA polymerase I	polA		MARPI_RS00480	2685	894	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	91327	92022	+							MARPI_RS00485	696		old_locus_tag=Marpi_0095
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	91327	92022	+	WP_014295624.1	WP_014295624.1		hypothetical protein			MARPI_RS00485	696	231	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	92211	93530	+					rho		MARPI_RS00490	1320		old_locus_tag=Marpi_0096
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	92211	93530	+	WP_014295625.1	WP_014295625.1		transcription termination factor Rho	rho		MARPI_RS00490	1320	439	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	93552	94295	+							MARPI_RS00495	744		old_locus_tag=Marpi_0097
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	93552	94295	+	WP_014295626.1	WP_014295626.1		alpha/beta hydrolase			MARPI_RS00495	744	247	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	94329	96533	+							MARPI_RS10560	2205		old_locus_tag=Marpi_0098
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	94329	96533	+	WP_014295627.1	WP_014295627.1		methyl-accepting chemotaxis protein			MARPI_RS10560	2205	734	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	96558	97829	+							MARPI_RS00505	1272		old_locus_tag=Marpi_0099
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	96558	97829	+	WP_014295628.1	WP_014295628.1		amidohydrolase family protein			MARPI_RS00505	1272	423	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	97882	98793	+							MARPI_RS00510	912		old_locus_tag=Marpi_0100
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	97882	98793	+	WP_014295629.1	WP_014295629.1		TIGR01212 family radical SAM protein			MARPI_RS00510	912	303	
gene	RNase_P_RNA	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	98802	99128	+					rnpB		MARPI_RS10890	327		
ncRNA	RNase_P_RNA	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	98802	99128	+				RNase P RNA component class A	rnpB		MARPI_RS10890	327		
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	99250	99759	+							MARPI_RS00515	510		old_locus_tag=Marpi_0101
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	99250	99759	+	WP_014295630.1	WP_014295630.1		rubrerythrin family protein			MARPI_RS00515	510	169	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	99772	100128	+							MARPI_RS00520	357		old_locus_tag=Marpi_0102
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	99772	100128	+	WP_014295631.1	WP_014295631.1		class II SORL domain-containing protein			MARPI_RS00520	357	118	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	100327	100575	+							MARPI_RS00525	249		old_locus_tag=Marpi_0103
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	100327	100575	+	WP_014295632.1	WP_014295632.1		iron-only hydrogenase system regulator			MARPI_RS00525	249	82	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	100596	102011	+					hydG		MARPI_RS00530	1416		old_locus_tag=Marpi_0104
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	100596	102011	+	WP_014295633.1	WP_014295633.1		[FeFe] hydrogenase H-cluster radical SAM maturase HydG	hydG		MARPI_RS00530	1416	471	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	102015	103139	+					hydE		MARPI_RS00535	1125		old_locus_tag=Marpi_0105
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	102015	103139	+	WP_014295634.1	WP_014295634.1		[FeFe] hydrogenase H-cluster radical SAM maturase HydE	hydE		MARPI_RS00535	1125	374	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	103114	104355	+					hydF		MARPI_RS00540	1242		old_locus_tag=Marpi_0106
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	103114	104355	+	WP_014295635.1	WP_014295635.1		[FeFe] hydrogenase H-cluster maturation GTPase HydF	hydF		MARPI_RS00540	1242	413	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	104370	105746	+							MARPI_RS00545	1377		old_locus_tag=Marpi_0107
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	104370	105746	+	WP_014295636.1	WP_014295636.1		aspartate ammonia-lyase			MARPI_RS00545	1377	458	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	105855	106292	+							MARPI_RS00550	438		old_locus_tag=Marpi_0108
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	105855	106292	+	WP_014295637.1	WP_014295637.1		hypothetical protein			MARPI_RS00550	438	145	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	106394	107332	+							MARPI_RS00555	939		old_locus_tag=Marpi_0109
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	106394	107332	+	WP_014295638.1	WP_014295638.1		radical SAM protein			MARPI_RS00555	939	312	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	107475	107858	+							MARPI_RS00560	384		old_locus_tag=Marpi_0110
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	107475	107858	+	WP_014295639.1	WP_014295639.1		YbaB/EbfC family nucleoid-associated protein			MARPI_RS00560	384	127	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	107994	108998	+					gap		MARPI_RS00565	1005		old_locus_tag=Marpi_0111
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	107994	108998	+	WP_014295640.1	WP_014295640.1		type I glyceraldehyde-3-phosphate dehydrogenase	gap		MARPI_RS00565	1005	334	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	109065	111032	+					tpiA		MARPI_RS00570	1968		old_locus_tag=Marpi_0112
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	109065	111032	+	WP_014295641.1	WP_014295641.1		triose-phosphate isomerase	tpiA		MARPI_RS00570	1968	655	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	111075	111782	-							MARPI_RS11215	708		old_locus_tag=Marpi_0113
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	111075	111782	-	WP_014295642.1	WP_014295642.1		hypothetical protein			MARPI_RS11215	708	235	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	111779	112666	-							MARPI_RS11220	888		old_locus_tag=Marpi_0114
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	111779	112666	-	WP_014295643.1	WP_014295643.1		hypothetical protein			MARPI_RS11220	888	295	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	113290	114021	+							MARPI_RS00585	732		old_locus_tag=Marpi_0116
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	113290	114021	+	WP_014295645.1	WP_014295645.1		hypothetical protein			MARPI_RS00585	732	243	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	113960	114973	+							MARPI_RS00590	1014		old_locus_tag=Marpi_0117
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	113960	114973	+	WP_014295646.1	WP_014295646.1		ABC transporter ATP-binding protein			MARPI_RS00590	1014	337	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	114973	115719	+							MARPI_RS00595	747		old_locus_tag=Marpi_0118
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	114973	115719	+	WP_014295647.1	WP_014295647.1		ABC transporter permease			MARPI_RS00595	747	248	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	115783	116151	-							MARPI_RS00600	369		old_locus_tag=Marpi_0119
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	115783	116151	-	WP_014295648.1	WP_014295648.1		hypothetical protein			MARPI_RS00600	369	122	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	116213	116914	-							MARPI_RS00605	702		old_locus_tag=Marpi_0120
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	116213	116914	-	WP_014295649.1	WP_014295649.1		RsmE family RNA methyltransferase			MARPI_RS00605	702	233	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	116914	118191	-					serS		MARPI_RS00610	1278		old_locus_tag=Marpi_0121
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	116914	118191	-	WP_014295650.1	WP_014295650.1		serine--tRNA ligase	serS		MARPI_RS00610	1278	425	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	118188	118850	-							MARPI_RS00615	663		old_locus_tag=Marpi_0122
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	118188	118850	-	WP_014295651.1	WP_014295651.1		organic solvent tolerance protein OstA			MARPI_RS00615	663	220	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	118847	119641	-							MARPI_RS00620	795		old_locus_tag=Marpi_0123
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	118847	119641	-	WP_014295652.1	WP_014295652.1		patatin-like phospholipase family protein			MARPI_RS00620	795	264	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	119628	120434	-							MARPI_RS00625	807		old_locus_tag=Marpi_0124
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	119628	120434	-	WP_014295653.1	WP_014295653.1		patatin-like phospholipase family protein			MARPI_RS00625	807	268	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	120434	122746	-							MARPI_RS00630	2313		old_locus_tag=Marpi_0125
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	120434	122746	-	WP_014295654.1	WP_014295654.1		hypothetical protein			MARPI_RS00630	2313	770	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	122759	124450	-							MARPI_RS00635	1692		old_locus_tag=Marpi_0126
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	122759	124450	-	WP_014295655.1	WP_014295655.1		PEGA domain-containing protein			MARPI_RS00635	1692	563	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	124437	124880	-							MARPI_RS00640	444		old_locus_tag=Marpi_0127
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	124437	124880	-	WP_014295656.1	WP_014295656.1		MarR family transcriptional regulator			MARPI_RS00640	444	147	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	124951	125430	+							MARPI_RS00645	480		old_locus_tag=Marpi_0128
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	124951	125430	+	WP_014295657.1	WP_014295657.1		DUF2232 domain-containing protein			MARPI_RS00645	480	159	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	125485	126822	+					rlmD		MARPI_RS00650	1338		old_locus_tag=Marpi_0129
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	125485	126822	+	WP_014295658.1	WP_014295658.1		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	rlmD		MARPI_RS00650	1338	445	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	126921	129488	+					glgP		MARPI_RS00655	2568		old_locus_tag=Marpi_0130
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	126921	129488	+	WP_014295659.1	WP_014295659.1		alpha-glucan family phosphorylase	glgP		MARPI_RS00655	2568	855	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	129524	129769	-							MARPI_RS00660	246		old_locus_tag=Marpi_0131
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	129524	129769	-	WP_014295660.1	WP_014295660.1		hypothetical protein			MARPI_RS00660	246	81	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	129953	130573	+							MARPI_RS10565	621		old_locus_tag=Marpi_0132
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	129953	130573	+	WP_014295661.1	WP_014295661.1		XRE family transcriptional regulator			MARPI_RS10565	621	206	
gene	tRNA	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	130613	130703	-							MARPI_RS00670	91		old_locus_tag=Marpi_0133
tRNA		GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	130613	130703	-				tRNA-Ser			MARPI_RS00670	91		anticodon=GGA
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	130786	131541	-							MARPI_RS00675	756		old_locus_tag=Marpi_0134
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	130786	131541	-	WP_014295662.1	WP_014295662.1		rRNA pseudouridine synthase			MARPI_RS00675	756	251	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	131504	132034	-							MARPI_RS00680	531		old_locus_tag=Marpi_0135
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	131504	132034	-	WP_014295663.1	WP_014295663.1		SMC-Scp complex subunit ScpB			MARPI_RS00680	531	176	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	132024	132701	-							MARPI_RS00685	678		old_locus_tag=Marpi_0136
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	132024	132701	-	WP_014295664.1	WP_014295664.1		hypothetical protein			MARPI_RS00685	678	225	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	132706	133683	-					trpS		MARPI_RS00690	978		old_locus_tag=Marpi_0137
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	132706	133683	-	WP_014295665.1	WP_014295665.1		tryptophan--tRNA ligase	trpS		MARPI_RS00690	978	325	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	133780	134403	+							MARPI_RS00695	624		old_locus_tag=Marpi_0138
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	133780	134403	+	WP_014295666.1	WP_014295666.1		DUF4897 domain-containing protein			MARPI_RS00695	624	207	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	134400	135029	+							MARPI_RS00700	630		old_locus_tag=Marpi_0139
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	134400	135029	+	WP_014295667.1	WP_014295667.1		hypothetical protein			MARPI_RS00700	630	209	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	135089	136516	-					gcvPB		MARPI_RS00705	1428		old_locus_tag=Marpi_0140
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	135089	136516	-	WP_014295668.1	WP_014295668.1		aminomethyl-transferring glycine dehydrogenase subunit GcvPB	gcvPB		MARPI_RS00705	1428	475	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	136500	137858	-					gcvPA		MARPI_RS00710	1359		old_locus_tag=Marpi_0141
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	136500	137858	-	WP_014295669.1	WP_014295669.1		aminomethyl-transferring glycine dehydrogenase subunit GcvPA	gcvPA		MARPI_RS00710	1359	452	
