# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	13443	14825	+	WP_103077997.1	WP_103077997.1		ADP-ribosylglycohydrolase family protein			X928_RS00370	1383	460	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	14919	15914	+							X928_RS00375	996		old_locus_tag=X928_00380
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	14919	15914	+	WP_103077998.1	WP_103077998.1		BMP family ABC transporter substrate-binding protein			X928_RS00375	996	331	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	15935	17449	+							X928_RS00380	1515		old_locus_tag=X928_00385
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	15935	17449	+	WP_103077999.1	WP_103077999.1		ABC transporter ATP-binding protein			X928_RS00380	1515	504	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	17446	18501	+							X928_RS00385	1056		old_locus_tag=X928_00390
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	17446	18501	+	WP_103078000.1	WP_103078000.1		ABC transporter permease			X928_RS00385	1056	351	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	18563	19390	+							X928_RS00390	828		old_locus_tag=X928_00395
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	18563	19390	+	WP_245857132.1	WP_245857132.1		ABC transporter permease			X928_RS00390	828	275	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	19555	20538	+							X928_RS00395	984		old_locus_tag=X928_00400
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	19555	20538	+	WP_103078002.1	WP_103078002.1		LacI family transcriptional regulator			X928_RS00395	984	327	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	20540	20935	+					rbsD		X928_RS00400	396		old_locus_tag=X928_00405
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	20540	20935	+	WP_103078003.1	WP_103078003.1		D-ribose pyranase	rbsD		X928_RS00400	396	131	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	20935	22425	+							X928_RS00405	1491		old_locus_tag=X928_00410
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	20935	22425	+	WP_103078004.1	WP_103078004.1		sugar ABC transporter ATP-binding protein			X928_RS00405	1491	496	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	22418	23341	+							X928_RS00410	924		old_locus_tag=X928_00415
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	22418	23341	+	WP_245857133.1	WP_245857133.1		ribose ABC transporter permease			X928_RS00410	924	307	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	23474	24343	+					rbsB		X928_RS00415	870		old_locus_tag=X928_00420
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	23474	24343	+	WP_103078005.1	WP_103078005.1		ribose ABC transporter substrate-binding protein RbsB	rbsB		X928_RS00415	870	289	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	24401	25318	+					rbsK		X928_RS00420	918		old_locus_tag=X928_00425
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	24401	25318	+	WP_103078006.1	WP_103078006.1		ribokinase	rbsK		X928_RS00420	918	305	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	25313	26515	-							X928_RS00425	1203		old_locus_tag=X928_00430
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	25313	26515	-	WP_245857134.1	WP_245857134.1		MFS transporter			X928_RS00425	1203	400	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	26593	28197	-							X928_RS00430	1605		old_locus_tag=X928_00435
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	26593	28197	-	WP_103078008.1	WP_103078008.1		gamma-glutamyltransferase family protein			X928_RS00430	1605	534	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	28333	28866	+							X928_RS00435	534		old_locus_tag=X928_00440
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	28333	28866	+	WP_103078009.1	WP_103078009.1		hypothetical protein			X928_RS00435	534	177	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	28958	29542	+							X928_RS00440	585		old_locus_tag=X928_00445
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	28958	29542	+	WP_103078010.1	WP_103078010.1		outer membrane beta-barrel protein			X928_RS00440	585	194	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	29594	30145	-							X928_RS00445	552		old_locus_tag=X928_00450
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	29594	30145	-	WP_103077375.1	WP_103077375.1		GNAT family N-acetyltransferase			X928_RS00445	552	183	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	30448	31086	-							X928_RS00450	639		old_locus_tag=X928_00455
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	30448	31086	-	WP_103078011.1	WP_103078011.1		capsule biosynthesis protein CapC			X928_RS00450	639	212	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	31113	33077	-							X928_RS00455	1965		old_locus_tag=X928_00460
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	31113	33077	-	WP_245857135.1	WP_245857135.1		polysaccharide biosynthesis tyrosine autokinase			X928_RS00455	1965	654	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	33108	33275	-							X928_RS10210	168		old_locus_tag=X928_00465
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	33108	33275	-	WP_245857136.1	WP_245857136.1		Wzz/FepE/Etk N-terminal domain-containing protein			X928_RS10210	168	55	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	33385	35247	-							X928_RS00460	1863		old_locus_tag=X928_00470
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	33385	35247	-	WP_169926240.1	WP_169926240.1		Wzz/FepE/Etk N-terminal domain-containing protein			X928_RS00460	1863	620	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	35362	38607	-							X928_RS00465	3246		old_locus_tag=X928_00475
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	35362	38607	-	WP_103078013.1	WP_103078013.1		PD-(D/E)XK nuclease family protein			X928_RS00465	3246	1081	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	38612	39061	-							X928_RS00470	450		old_locus_tag=X928_00480
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	38612	39061	-	WP_103078014.1	WP_103078014.1		hypothetical protein			X928_RS00470	450	149	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	39252	40844	+							X928_RS00475	1593		old_locus_tag=X928_00485
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	39252	40844	+	WP_103078015.1	WP_103078015.1		DEAD/DEAH box helicase			X928_RS00475	1593	530	
gene	pseudogene	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	40877	41430	-							X928_RS00480	554		partial;pseudo;old_locus_tag=X928_00490
CDS	without_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000004.1	40877	41430	-				NAD-dependent malic enzyme			X928_RS00480	554		partial;pseudo
gene	pseudogene	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	1	297	-							X928_RS00485	297		partial;pseudo
CDS	without_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	1	297	-				ABC transporter permease			X928_RS00485	297		partial;pseudo
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	356	2245	-							X928_RS00490	1890		old_locus_tag=X928_00500
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	356	2245	-	WP_169926241.1	WP_169926241.1		ABC transporter substrate-binding protein			X928_RS00490	1890	629	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	2938	4464	+					hutH		X928_RS00495	1527		old_locus_tag=X928_00505
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	2938	4464	+	WP_103078019.1	WP_103078019.1		histidine ammonia-lyase	hutH		X928_RS00495	1527	508	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	4482	6503	+							X928_RS00500	2022		old_locus_tag=X928_00510
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	4482	6503	+	WP_103078020.1	WP_103078020.1		urocanate hydratase			X928_RS00500	2022	673	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	6523	7422	+					ftcD		X928_RS00505	900		old_locus_tag=X928_00515
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	6523	7422	+	WP_103078021.1	WP_103078021.1		glutamate formimidoyltransferase	ftcD		X928_RS00505	900	299	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	7424	8698	+					hutI		X928_RS00510	1275		old_locus_tag=X928_00520
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	7424	8698	+	WP_169926242.1	WP_169926242.1		imidazolonepropionase	hutI		X928_RS00510	1275	424	
gene	tRNA	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	8755	8843	+							X928_RS00515	89		old_locus_tag=X928_00525
tRNA		GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	8755	8843	+				tRNA-Leu			X928_RS00515	89		anticodon=GAG
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	9063	10244	+							X928_RS00520	1182		old_locus_tag=X928_00530
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	9063	10244	+	WP_103078023.1	WP_103078023.1		ComEC/Rec2 family competence protein			X928_RS00520	1182	393	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	10272	10622	-					gcvH		X928_RS00525	351		old_locus_tag=X928_00535
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	10272	10622	-	WP_103078024.1	WP_103078024.1		glycine cleavage system protein GcvH	gcvH		X928_RS00525	351	116	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	10726	11322	-							X928_RS00530	597		old_locus_tag=X928_00540
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	10726	11322	-	WP_103078025.1	WP_103078025.1		ECF transporter S component			X928_RS00530	597	198	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	11367	13367	-							X928_RS00535	2001		old_locus_tag=X928_00545
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	11367	13367	-	WP_103078026.1	WP_103078026.1		S9 family peptidase			X928_RS00535	2001	666	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	13444	14733	-							X928_RS00540	1290		old_locus_tag=X928_00550
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	13444	14733	-	WP_169926243.1	WP_169926243.1		amidohydrolase family protein			X928_RS00540	1290	429	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	15085	16146	-							X928_RS00545	1062		old_locus_tag=X928_00555
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	15085	16146	-	WP_245857137.1	WP_245857137.1		alpha/beta hydrolase			X928_RS00545	1062	353	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	16139	17158	-							X928_RS00550	1020		old_locus_tag=X928_00560
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	16139	17158	-	WP_103078029.1	WP_103078029.1		alpha/beta fold hydrolase			X928_RS00550	1020	339	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	17166	18389	-							X928_RS00555	1224		old_locus_tag=X928_00565
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	17166	18389	-	WP_103078030.1	WP_103078030.1		hypothetical protein			X928_RS00555	1224	407	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	18403	18942	-							X928_RS10130	540		
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	18403	18942	-	WP_211286406.1	WP_211286406.1		DUF4070 domain-containing protein			X928_RS10130	540	179	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	18908	19885	-							X928_RS00560	978		old_locus_tag=X928_00570
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	18908	19885	-	WP_211286407.1	WP_211286407.1		B12-binding domain-containing radical SAM protein			X928_RS00560	978	325	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	20073	21383	+							X928_RS00565	1311		old_locus_tag=X928_00575
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	20073	21383	+	WP_103078031.1	WP_103078031.1		alpha-amylase family glycosyl hydrolase			X928_RS00565	1311	436	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	21386	22090	-							X928_RS00570	705		old_locus_tag=X928_00580
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	21386	22090	-	WP_103078032.1	WP_103078032.1		YjjG family noncanonical pyrimidine nucleotidase			X928_RS00570	705	234	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	22469	23761	+							X928_RS00575	1293		old_locus_tag=X928_00585
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	22469	23761	+	WP_103078033.1	WP_103078033.1		YeeE/YedE family protein			X928_RS00575	1293	430	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	23848	25545	+							X928_RS00580	1698		old_locus_tag=X928_00590
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	23848	25545	+	WP_103078034.1	WP_103078034.1		FAD-dependent oxidoreductase			X928_RS00580	1698	565	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	25650	26438	+							X928_RS00585	789		old_locus_tag=X928_00595
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	25650	26438	+	WP_103078035.1	WP_103078035.1		ABC transporter permease subunit			X928_RS00585	789	262	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	26477	27523	+							X928_RS00590	1047		old_locus_tag=X928_00600
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	26477	27523	+	WP_103078063.1	WP_103078063.1		MetQ/NlpA family ABC transporter substrate-binding protein			X928_RS00590	1047	348	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	27544	28314	+							X928_RS00595	771		old_locus_tag=X928_00605
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	27544	28314	+	WP_211286408.1	WP_211286408.1		ABC transporter ATP-binding protein			X928_RS00595	771	256	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	28320	28676	-							X928_RS00600	357		old_locus_tag=X928_00610
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	28320	28676	-	WP_103077472.1	WP_103077472.1		chorismate mutase			X928_RS00600	357	118	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	28716	30815	-					infB		X928_RS00605	2100		old_locus_tag=X928_00615
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	28716	30815	-	WP_103078036.1	WP_103078036.1		translation initiation factor IF-2	infB		X928_RS00605	2100	699	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	30832	31194	-							X928_RS00610	363		old_locus_tag=X928_00620
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	30832	31194	-	WP_245857138.1	WP_245857138.1		ribosomal L7Ae/L30e/S12e/Gadd45 family protein			X928_RS00610	363	120	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	31366	32514	+							X928_RS00615	1149		old_locus_tag=X928_00625
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	31366	32514	+	WP_103078038.1	WP_103078038.1		alanine--glyoxylate aminotransferase family protein			X928_RS00615	1149	382	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	32520	33452	+							X928_RS00620	933		old_locus_tag=X928_00630
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	32520	33452	+	WP_103078039.1	WP_103078039.1		D-2-hydroxyacid dehydrogenase			X928_RS00620	933	310	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	33590	33772	+							X928_RS00625	183		old_locus_tag=X928_00635
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	33590	33772	+	WP_103065168.1	WP_103065168.1		ferredoxin			X928_RS00625	183	60	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	33948	34769	+					minD		X928_RS00630	822		old_locus_tag=X928_00640
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	33948	34769	+	WP_103078040.1	WP_103078040.1		septum site-determining protein MinD	minD		X928_RS00630	822	273	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	34776	35042	+							X928_RS00635	267		old_locus_tag=X928_00645
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	34776	35042	+	WP_103078041.1	WP_103078041.1		hypothetical protein			X928_RS00635	267	88	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	35062	35460	+							X928_RS00640	399		old_locus_tag=X928_00650
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	35062	35460	+	WP_103078042.1	WP_103078042.1		secondary thiamine-phosphate synthase enzyme YjbQ			X928_RS00640	399	132	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	35796	36926	+							X928_RS00645	1131		old_locus_tag=X928_00655
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	35796	36926	+	WP_103078043.1	WP_103078043.1		ABC transporter substrate-binding protein			X928_RS00645	1131	376	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	37001	37915	+							X928_RS00650	915		old_locus_tag=X928_00660
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000005.1	37001	37915	+	WP_103078044.1	WP_103078044.1		branched-chain amino acid ABC transporter permease			X928_RS00650	915	304	
