# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000059.1	7809	7861	+							BUA62_RS11815	53		partial
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000059.1	7809	7861	+	WP_234970322.1	WP_234970322.1		hypothetical protein			BUA62_RS11815	53	18	partial
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000057.1	233	493	-							BUA62_RS10615	261		old_locus_tag=SAMN02745164_02152
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000057.1	233	493	-	WP_072866024.1	WP_072866024.1		hypothetical protein			BUA62_RS10615	261	86	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000057.1	655	885	-							BUA62_RS10620	231		old_locus_tag=SAMN02745164_02153
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000057.1	655	885	-	WP_072866025.1	WP_072866025.1		hypothetical protein			BUA62_RS10620	231	76	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000057.1	1189	2406	-							BUA62_RS10625	1218		old_locus_tag=SAMN02745164_02154
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000057.1	1189	2406	-	WP_072866026.1	WP_072866026.1		aminopeptidase			BUA62_RS10625	1218	405	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000057.1	2406	4868	-							BUA62_RS10630	2463		old_locus_tag=SAMN02745164_02155
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000057.1	2406	4868	-	WP_072866027.1	WP_072866027.1		DNA-directed DNA polymerase			BUA62_RS10630	2463	820	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000057.1	4928	5239	+							BUA62_RS10635	312		old_locus_tag=SAMN02745164_02156
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000057.1	4928	5239	+	WP_072866028.1	WP_072866028.1		cupin domain-containing protein			BUA62_RS10635	312	103	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000057.1	5475	6995	+							BUA62_RS10645	1521		old_locus_tag=SAMN02745164_02157
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000057.1	5475	6995	+	WP_072866030.1	WP_072866030.1		AAA-like domain-containing protein			BUA62_RS10645	1521	506	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000057.1	7278	8348	-					ispG		BUA62_RS10650	1071		old_locus_tag=SAMN02745164_02158
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000057.1	7278	8348	-	WP_072866031.1	WP_072866031.1		flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	ispG		BUA62_RS10650	1071	356	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000057.1	8363	9874	-							BUA62_RS10655	1512		old_locus_tag=SAMN02745164_02159
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000057.1	8363	9874	-	WP_159429528.1	WP_159429528.1		site-2 protease family protein			BUA62_RS10655	1512	503	
gene	rRNA	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000057.1	10224	10369	+							BUA62_RS10660	146		partial;old_locus_tag=SAMN02745164_02160
rRNA		GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000057.1	10224	10369	+				16S ribosomal RNA			BUA62_RS10660	146		partial
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	92	1513	-							BUA62_RS10570	1422		old_locus_tag=SAMN02745164_02139
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	92	1513	-	WP_072866017.1	WP_072866017.1		ABC transporter ATP-binding protein/permease			BUA62_RS10570	1422	473	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	1543	2175	-							BUA62_RS10575	633		old_locus_tag=SAMN02745164_02140
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	1543	2175	-	WP_072866018.1	WP_072866018.1		ABC transporter permease			BUA62_RS10575	633	210	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	2159	3070	-							BUA62_RS10580	912		old_locus_tag=SAMN02745164_02141
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	2159	3070	-	WP_047266541.1	WP_047266541.1		ABC transporter ATP-binding protein			BUA62_RS10580	912	303	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	3259	4452	-							BUA62_RS10585	1194		old_locus_tag=SAMN02745164_02142
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	3259	4452	-	WP_072866019.1	WP_072866019.1		4Fe-4S cluster-binding domain-containing protein			BUA62_RS10585	1194	397	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	4560	5840	-							BUA62_RS10590	1281		old_locus_tag=SAMN02745164_02143
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	4560	5840	-	WP_159429525.1	WP_159429525.1		radical SAM protein			BUA62_RS10590	1281	426	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	5952	6116	-							BUA62_RS11595	165		old_locus_tag=SAMN02745164_02144
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	5952	6116	-	WP_159429526.1	WP_159429526.1		hypothetical protein			BUA62_RS11595	165	54	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	6138	6293	-							BUA62_RS11600	156		old_locus_tag=SAMN02745164_02145
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	6138	6293	-	WP_156166182.1	WP_156166182.1		huazacin family RiPP peptide			BUA62_RS11600	156	51	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	7017	7652	-							BUA62_RS10595	636		old_locus_tag=SAMN02745164_02146
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	7017	7652	-	WP_072866020.1	WP_072866020.1		ABC-2 transporter permease			BUA62_RS10595	636	211	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	7657	8511	-							BUA62_RS10600	855		old_locus_tag=SAMN02745164_02147
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	7657	8511	-	WP_072866021.1	WP_072866021.1		ABC transporter ATP-binding protein			BUA62_RS10600	855	284	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	8517	9656	-							BUA62_RS10605	1140		old_locus_tag=SAMN02745164_02148
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	8517	9656	-	WP_072866022.1	WP_072866022.1		radical SAM protein			BUA62_RS10605	1140	379	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	10002	10154	+							BUA62_RS11605	153		old_locus_tag=SAMN02745164_02150
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	10002	10154	+	WP_159429527.1	WP_159429527.1		hypothetical protein			BUA62_RS11605	153	50	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	10191	10529	+							BUA62_RS10610	339		old_locus_tag=SAMN02745164_02151
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000056.1	10191	10529	+	WP_143148377.1	WP_143148377.1		transposase			BUA62_RS10610	339	112	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	1	408	+							BUA62_RS10500	408		partial;old_locus_tag=SAMN02745164_02126
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	1	408	+	WP_200782445.1	WP_200782445.1		transposase			BUA62_RS10500	408	135	partial
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	499	906	+							BUA62_RS10505	408		old_locus_tag=SAMN02745164_02127
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	499	906	+	WP_072866006.1	WP_072866006.1		CPBP family intramembrane metalloprotease			BUA62_RS10505	408	135	
gene	pseudogene	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	1244	1623	+							BUA62_RS11385	380		partial;pseudo
CDS	without_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	1244	1623	+				transposase			BUA62_RS11385	380		partial;pseudo
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	1714	2511	-					rsmA		BUA62_RS10515	798		old_locus_tag=SAMN02745164_02128
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	1714	2511	-	WP_072866007.1	WP_072866007.1		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	rsmA		BUA62_RS10515	798	265	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	2678	3658	-							BUA62_RS10520	981		old_locus_tag=SAMN02745164_02129
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	2678	3658	-	WP_072866008.1	WP_072866008.1		AI-2E family transporter			BUA62_RS10520	981	326	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	3676	4335	-					ruvX		BUA62_RS10525	660		old_locus_tag=SAMN02745164_02130
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	3676	4335	-	WP_072866009.1	WP_072866009.1		Holliday junction resolvase RuvX	ruvX		BUA62_RS10525	660	219	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	4332	4577	-							BUA62_RS10530	246		old_locus_tag=SAMN02745164_02131
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	4332	4577	-	WP_072866010.1	WP_072866010.1		hypothetical protein			BUA62_RS10530	246	81	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	4579	7707	-					recJ		BUA62_RS10535	3129		old_locus_tag=SAMN02745164_02132
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	4579	7707	-	WP_072866011.1	WP_072866011.1		single-stranded-DNA-specific exonuclease RecJ	recJ		BUA62_RS10535	3129	1042	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	7912	9123	+							BUA62_RS10540	1212		old_locus_tag=SAMN02745164_02133
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	7912	9123	+	WP_072866012.1	WP_072866012.1		hypothetical protein			BUA62_RS10540	1212	403	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	9181	10026	-							BUA62_RS10545	846		old_locus_tag=SAMN02745164_02134
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	9181	10026	-	WP_072866013.1	WP_072866013.1		carbohydrate ABC transporter permease			BUA62_RS10545	846	281	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	10039	10914	-							BUA62_RS10550	876		old_locus_tag=SAMN02745164_02135
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	10039	10914	-	WP_072866014.1	WP_072866014.1		sugar ABC transporter permease			BUA62_RS10550	876	291	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	10986	12299	-							BUA62_RS10555	1314		old_locus_tag=SAMN02745164_02136
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	10986	12299	-	WP_072866015.1	WP_072866015.1		ABC transporter substrate-binding protein			BUA62_RS10555	1314	437	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	12452	12808	-							BUA62_RS10560	357		old_locus_tag=SAMN02745164_02137
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	12452	12808	-	WP_084670793.1	WP_084670793.1		HD domain-containing protein			BUA62_RS10560	357	118	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	12936	13178	+							BUA62_RS10565	243		partial;old_locus_tag=SAMN02745164_02138
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000055.1	12936	13178	+	WP_143148374.1	WP_143148374.1		transposase family protein			BUA62_RS10565	243	81	partial
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000079.1	233	1348	+							BUA62_RS11220	1116		old_locus_tag=SAMN02745164_02277
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000079.1	233	1348	+	WP_200782461.1	WP_200782461.1		IS110 family transposase			BUA62_RS11220	1116	371	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000054.1	341	1021	+							BUA62_RS10445	681		old_locus_tag=SAMN02745164_02115
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000054.1	341	1021	+	WP_072865996.1	WP_072865996.1		response regulator transcription factor			BUA62_RS10445	681	226	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000054.1	1011	2420	+							BUA62_RS10450	1410		old_locus_tag=SAMN02745164_02116
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000054.1	1011	2420	+	WP_072865997.1	WP_072865997.1		HAMP domain-containing histidine kinase			BUA62_RS10450	1410	469	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000054.1	2413	3195	+							BUA62_RS10455	783		old_locus_tag=SAMN02745164_02117
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000054.1	2413	3195	+	WP_072865998.1	WP_072865998.1		DUF3919 family protein			BUA62_RS10455	783	260	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000054.1	3287	4270	+							BUA62_RS10460	984		old_locus_tag=SAMN02745164_02118
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000054.1	3287	4270	+	WP_072865999.1	WP_072865999.1		ABC transporter substrate-binding protein			BUA62_RS10460	984	327	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000054.1	4310	6001	+							BUA62_RS10465	1692		old_locus_tag=SAMN02745164_02119
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000054.1	4310	6001	+	WP_072866000.1	WP_072866000.1		iron ABC transporter permease			BUA62_RS10465	1692	563	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000054.1	6015	7091	+							BUA62_RS10470	1077		old_locus_tag=SAMN02745164_02120
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000054.1	6015	7091	+	WP_072866001.1	WP_072866001.1		ABC transporter ATP-binding protein			BUA62_RS10470	1077	358	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000054.1	7123	8115	+							BUA62_RS10475	993		old_locus_tag=SAMN02745164_02121
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000054.1	7123	8115	+	WP_072866002.1	WP_072866002.1		ABC transporter substrate-binding protein			BUA62_RS10475	993	330	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000054.1	8175	10373	+							BUA62_RS10480	2199		old_locus_tag=SAMN02745164_02122
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000054.1	8175	10373	+	WP_072866003.1	WP_072866003.1		iron ABC transporter permease			BUA62_RS10480	2199	732	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000054.1	10385	11473	+							BUA62_RS10485	1089		old_locus_tag=SAMN02745164_02123
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000054.1	10385	11473	+	WP_072866004.1	WP_072866004.1		ABC transporter ATP-binding protein			BUA62_RS10485	1089	362	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000054.1	11567	12757	-							BUA62_RS10490	1191		old_locus_tag=SAMN02745164_02124
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000054.1	11567	12757	-	WP_072866005.1	WP_072866005.1		FprA family A-type flavoprotein			BUA62_RS10490	1191	396	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000054.1	12909	13193	-							BUA62_RS10495	285		partial;old_locus_tag=SAMN02745164_02125
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000054.1	12909	13193	-	WP_143148373.1	WP_143148373.1		transposase			BUA62_RS10495	285	94	partial
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000053.1	1	246	-							BUA62_RS10365	246		partial;old_locus_tag=SAMN02745164_02099
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000053.1	1	246	-	WP_200782436.1	WP_200782436.1		AAA-like domain-containing protein			BUA62_RS10365	246	82	partial
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000053.1	547	798	-							BUA62_RS10370	252		old_locus_tag=SAMN02745164_02100
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000053.1	547	798	-	WP_072865982.1	WP_072865982.1		hypothetical protein			BUA62_RS10370	252	83	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000053.1	809	976	+							BUA62_RS11590	168		
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000053.1	809	976	+	WP_159429524.1	WP_159429524.1		hypothetical protein			BUA62_RS11590	168	55	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000053.1	1704	2162	-							BUA62_RS10375	459		old_locus_tag=SAMN02745164_02101
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000053.1	1704	2162	-	WP_072865983.1	WP_072865983.1		hypothetical protein			BUA62_RS10375	459	152	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000053.1	2126	2581	-							BUA62_RS10380	456		old_locus_tag=SAMN02745164_02102
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000053.1	2126	2581	-	WP_234970321.1	WP_234970321.1		helix-turn-helix transcriptional regulator			BUA62_RS10380	456	151	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000053.1	2682	3086	-							BUA62_RS10385	405		old_locus_tag=SAMN02745164_02103
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000053.1	2682	3086	-	WP_072865985.1	WP_072865985.1		type II toxin-antitoxin system RelE/ParE family toxin			BUA62_RS10385	405	134	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000053.1	3156	5078	-							BUA62_RS10390	1923		old_locus_tag=SAMN02745164_02104
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000053.1	3156	5078	-	WP_072865986.1	WP_072865986.1		hypothetical protein			BUA62_RS10390	1923	640	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000053.1	5096	5374	-					cas2		BUA62_RS10395	279		old_locus_tag=SAMN02745164_02105
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000053.1	5096	5374	-	WP_072865987.1	WP_072865987.1		CRISPR-associated endonuclease Cas2	cas2		BUA62_RS10395	279	92	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000053.1	5374	6378	-					cas1		BUA62_RS10400	1005		old_locus_tag=SAMN02745164_02106
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000053.1	5374	6378	-	WP_072865988.1	WP_072865988.1		CRISPR-associated endonuclease Cas1	cas1		BUA62_RS10400	1005	334	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000053.1	6387	8024	-							BUA62_RS10405	1638		old_locus_tag=SAMN02745164_02107
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000053.1	6387	8024	-	WP_072865989.1	WP_072865989.1		CRISPR-associated primase-polymerase type A1			BUA62_RS10405	1638	545	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000053.1	8205	9005	-					cas6		BUA62_RS10410	801		old_locus_tag=SAMN02745164_02108
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000053.1	8205	9005	-	WP_072865990.1	WP_072865990.1		CRISPR-associated endoribonuclease Cas6	cas6		BUA62_RS10410	801	266	
