# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	77763	78371	+					thpR		PMOB_RS00400	609		old_locus_tag=Pmob_0080
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	77763	78371	+	WP_012207936.1	WP_012207936.1		RNA 2',3'-cyclic phosphodiesterase	thpR		PMOB_RS00400	609	202	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	78364	79470	+					recA		PMOB_RS00405	1107		old_locus_tag=Pmob_0081
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	78364	79470	+	WP_012207937.1	WP_012207937.1		recombinase RecA	recA		PMOB_RS00405	1107	368	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	79448	79918	+							PMOB_RS00410	471		old_locus_tag=Pmob_0082
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	79448	79918	+	WP_012207938.1	WP_012207938.1		RecX family transcriptional regulator			PMOB_RS00410	471	156	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	79921	81474	+					rny		PMOB_RS00415	1554		old_locus_tag=Pmob_0083
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	79921	81474	+	WP_012207939.1	WP_012207939.1		ribonuclease Y	rny		PMOB_RS00415	1554	517	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	81513	84632	-							PMOB_RS00420	3120		old_locus_tag=Pmob_0084
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	81513	84632	-	WP_012207940.1	WP_012207940.1		AAA family ATPase			PMOB_RS00420	3120	1039	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	84629	85753	-							PMOB_RS00425	1125		old_locus_tag=Pmob_0085
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	84629	85753	-	WP_012207941.1	WP_012207941.1		exonuclease SbcCD subunit D			PMOB_RS00425	1125	374	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	85816	86322	-							PMOB_RS00430	507		old_locus_tag=Pmob_0086
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	85816	86322	-	WP_012207942.1	WP_012207942.1		ferritin family protein			PMOB_RS00430	507	168	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	86412	86999	-							PMOB_RS00435	588		old_locus_tag=Pmob_0087
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	86412	86999	-	WP_012207943.1	WP_012207943.1		hypothetical protein			PMOB_RS00435	588	195	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	87030	87932	-							PMOB_RS00440	903		old_locus_tag=Pmob_0088
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	87030	87932	-	WP_012207944.1	WP_012207944.1		cation diffusion facilitator family transporter			PMOB_RS00440	903	300	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	87944	88468	-							PMOB_RS00445	525		old_locus_tag=Pmob_0089
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	87944	88468	-	WP_012207945.1	WP_012207945.1		methyltransferase domain-containing protein			PMOB_RS00445	525	174	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	88506	89000	-							PMOB_RS00450	495		old_locus_tag=Pmob_0090
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	88506	89000	-	WP_012207946.1	WP_012207946.1		adenosine-specific kinase			PMOB_RS00450	495	164	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	89065	89535	-							PMOB_RS00455	471		old_locus_tag=Pmob_0091
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	89065	89535	-	WP_012207947.1	WP_012207947.1		YbhB/YbcL family Raf kinase inhibitor-like protein			PMOB_RS00455	471	156	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	89658	90248	-							PMOB_RS00460	591		old_locus_tag=Pmob_0092
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	89658	90248	-	WP_012207948.1	WP_012207948.1		DUF2179 domain-containing protein			PMOB_RS00460	591	196	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	90363	91865	+							PMOB_RS00465	1503		old_locus_tag=Pmob_0093
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	90363	91865	+	WP_012207949.1	WP_012207949.1		hypothetical protein			PMOB_RS00465	1503	500	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	91886	93232	+							PMOB_RS00470	1347		old_locus_tag=Pmob_0094
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	91886	93232	+	WP_012207950.1	WP_012207950.1		hypothetical protein			PMOB_RS00470	1347	448	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	93291	93965	+							PMOB_RS00475	675		old_locus_tag=Pmob_0095
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	93291	93965	+	WP_012207951.1	WP_012207951.1		response regulator transcription factor			PMOB_RS00475	675	224	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	93925	95283	+							PMOB_RS10095	1359		old_locus_tag=Pmob_0096
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	93925	95283	+	WP_155811030.1	WP_155811030.1		HAMP domain-containing histidine kinase			PMOB_RS10095	1359	452	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	95297	96430	+							PMOB_RS00485	1134		old_locus_tag=Pmob_0097
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	95297	96430	+	WP_012207953.1	WP_012207953.1		cysteine desulfurase			PMOB_RS00485	1134	377	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	96468	97352	+							PMOB_RS00490	885		old_locus_tag=Pmob_0098
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	96468	97352	+	WP_012207954.1	WP_012207954.1		YicC family protein			PMOB_RS00490	885	294	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	97467	97754	+							PMOB_RS00495	288		old_locus_tag=Pmob_0099
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	97467	97754	+	WP_012207955.1	WP_012207955.1		DUF370 domain-containing protein			PMOB_RS00495	288	95	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	97757	98365	+					gmk		PMOB_RS00500	609		old_locus_tag=Pmob_0100
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	97757	98365	+	WP_012207956.1	WP_012207956.1		guanylate kinase	gmk		PMOB_RS00500	609	202	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	98391	98609	+							PMOB_RS00505	219		old_locus_tag=Pmob_0101
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	98391	98609	+	WP_012207957.1	WP_012207957.1		DNA-directed RNA polymerase subunit omega			PMOB_RS00505	219	72	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	98663	99937	+					serS		PMOB_RS00510	1275		old_locus_tag=Pmob_0102
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	98663	99937	+	WP_012207958.1	WP_012207958.1		serine--tRNA ligase	serS		PMOB_RS00510	1275	424	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	99944	100642	+							PMOB_RS00515	699		old_locus_tag=Pmob_0103
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	99944	100642	+	WP_012207959.1	WP_012207959.1		16S rRNA (uracil(1498)-N(3))-methyltransferase			PMOB_RS00515	699	232	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	100660	101496	+							PMOB_RS00520	837		old_locus_tag=Pmob_0104
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	100660	101496	+	WP_012207960.1	WP_012207960.1		mechanosensitive ion channel family protein			PMOB_RS00520	837	278	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	101679	102356	+							PMOB_RS00525	678		old_locus_tag=Pmob_0105
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	101679	102356	+	WP_012207961.1	WP_012207961.1		hypothetical protein			PMOB_RS00525	678	225	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	102359	104263	+							PMOB_RS00530	1905		old_locus_tag=Pmob_0106
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	102359	104263	+	WP_012207962.1	WP_012207962.1		flagellar hook-length control protein FliK			PMOB_RS00530	1905	634	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	104256	104918	+							PMOB_RS00535	663		old_locus_tag=Pmob_0107
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	104256	104918	+	WP_012207963.1	WP_012207963.1		flagellar hook assembly protein FlgD			PMOB_RS00535	663	220	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	104959	107067	+							PMOB_RS00540	2109		old_locus_tag=Pmob_0108
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	104959	107067	+	WP_012207964.1	WP_012207964.1		flagellar hook-basal body complex protein			PMOB_RS00540	2109	702	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	107152	107337	+							PMOB_RS00545	186		old_locus_tag=Pmob_0109
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	107152	107337	+	WP_012207965.1	WP_012207965.1		flagellar FlbD family protein			PMOB_RS00545	186	61	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	107407	108186	+							PMOB_RS00550	780		old_locus_tag=Pmob_0110
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	107407	108186	+	WP_012207966.1	WP_012207966.1		motility protein A			PMOB_RS00550	780	259	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	108205	109077	+							PMOB_RS00555	873		old_locus_tag=Pmob_0111
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	108205	109077	+	WP_012207967.1	WP_012207967.1		flagellar motor protein MotB			PMOB_RS00555	873	290	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	109104	109631	+							PMOB_RS00560	528		old_locus_tag=Pmob_0112
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	109104	109631	+	WP_012207968.1	WP_012207968.1		flagellar basal body-associated protein FliL			PMOB_RS00560	528	175	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	109902	110981	+					fliM		PMOB_RS00565	1080		old_locus_tag=Pmob_0113
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	109902	110981	+	WP_012207969.1	WP_012207969.1		flagellar motor switch protein FliM	fliM		PMOB_RS00565	1080	359	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	110983	112101	+					fliN		PMOB_RS00570	1119		old_locus_tag=Pmob_0114
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	110983	112101	+	WP_012207970.1	WP_012207970.1		flagellar motor switch protein FliN	fliN		PMOB_RS00570	1119	372	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	112098	112739	+							PMOB_RS00575	642		old_locus_tag=Pmob_0115
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	112098	112739	+	WP_012207971.1	WP_012207971.1		hypothetical protein			PMOB_RS00575	642	213	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	112745	113473	-							PMOB_RS00580	729		old_locus_tag=Pmob_0116
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	112745	113473	-	WP_012207972.1	WP_012207972.1		MBL fold metallo-hydrolase			PMOB_RS00580	729	242	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	113610	115340	+							PMOB_RS00585	1731		old_locus_tag=Pmob_0117
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	113610	115340	+	WP_155811031.1	WP_155811031.1		ABC transporter ATP-binding protein/permease			PMOB_RS00585	1731	576	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	115345	117282	+							PMOB_RS00590	1938		old_locus_tag=Pmob_0118
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	115345	117282	+	WP_012207974.1	WP_012207974.1		ABC transporter ATP-binding protein/permease			PMOB_RS00590	1938	645	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	117314	118090	+							PMOB_RS00595	777		old_locus_tag=Pmob_0119
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	117314	118090	+	WP_012207975.1	WP_012207975.1		alpha/beta fold hydrolase			PMOB_RS00595	777	258	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	118117	120963	-					uvrA		PMOB_RS00600	2847		old_locus_tag=Pmob_0120
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	118117	120963	-	WP_012207976.1	WP_012207976.1		excinuclease ABC subunit UvrA	uvrA		PMOB_RS00600	2847	948	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	121120	122310	-							PMOB_RS00605	1191		old_locus_tag=Pmob_0121
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	121120	122310	-	WP_081429131.1	WP_081429131.1		RNA-guided endonuclease TnpB family protein			PMOB_RS00605	1191	396	
gene	pseudogene	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	122261	122862	-							PMOB_RS00610	602		pseudo;old_locus_tag=Pmob_0122
CDS	without_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	122261	122862	-				IS607 family transposase			PMOB_RS00610	602		pseudo
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	123297	124400	+					wecB		PMOB_RS00620	1104		old_locus_tag=Pmob_0123
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	123297	124400	+	WP_012207978.1	WP_012207978.1		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	wecB		PMOB_RS00620	1104	367	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	124391	125392	-							PMOB_RS00625	1002		old_locus_tag=Pmob_0124
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	124391	125392	-	WP_012207979.1	WP_012207979.1		DUF4868 domain-containing protein			PMOB_RS00625	1002	333	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	125389	125904	-							PMOB_RS00630	516		old_locus_tag=Pmob_0125
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	125389	125904	-	WP_041533985.1	WP_041533985.1		hypothetical protein			PMOB_RS00630	516	171	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	126091	127200	+							PMOB_RS00635	1110		old_locus_tag=Pmob_0126
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	126091	127200	+	WP_012207981.1	WP_012207981.1		glycosyltransferase			PMOB_RS00635	1110	369	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	127349	128803	+							PMOB_RS00640	1455		old_locus_tag=Pmob_0127
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	127349	128803	+	WP_012207982.1	WP_012207982.1		alpha-glucosidase/alpha-galactosidase			PMOB_RS00640	1455	484	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	129051	129695	+							PMOB_RS00645	645		old_locus_tag=Pmob_0128
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	129051	129695	+	WP_012207983.1	WP_012207983.1		class II aldolase/adducin family protein			PMOB_RS00645	645	214	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	129790	131040	+					larA		PMOB_RS00650	1251		old_locus_tag=Pmob_0129
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	129790	131040	+	WP_231282485.1	WP_231282485.1		nickel-dependent lactate racemase	larA		PMOB_RS00650	1251	416	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	131057	131848	+							PMOB_RS00655	792		old_locus_tag=Pmob_0130
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	131057	131848	+	WP_012207985.1	WP_012207985.1		electron transfer flavoprotein subunit beta/FixA family protein			PMOB_RS00655	792	263	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	131845	132846	+							PMOB_RS00660	1002		old_locus_tag=Pmob_0131
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	131845	132846	+	WP_012207986.1	WP_012207986.1		electron transfer flavoprotein subunit alpha/FixB family protein			PMOB_RS00660	1002	333	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	132839	134257	+							PMOB_RS00665	1419		old_locus_tag=Pmob_0132
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	132839	134257	+	WP_012207987.1	WP_012207987.1		FAD-binding oxidoreductase			PMOB_RS00665	1419	472	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	134337	135743	+							PMOB_RS00670	1407		old_locus_tag=Pmob_0133
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	134337	135743	+	WP_049755179.1	WP_049755179.1		rhamnulokinase			PMOB_RS00670	1407	468	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	135950	136651	+							PMOB_RS00680	702		old_locus_tag=Pmob_0134
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	135950	136651	+	WP_012207989.1	WP_012207989.1		hypothetical protein			PMOB_RS00680	702	233	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	136670	137158	+					bcp		PMOB_RS00685	489		old_locus_tag=Pmob_0135
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	136670	137158	+	WP_012207990.1	WP_012207990.1		thioredoxin-dependent thiol peroxidase	bcp		PMOB_RS00685	489	162	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	137199	137690	-							PMOB_RS00690	492		old_locus_tag=Pmob_0136
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	137199	137690	-	WP_012207991.1	WP_012207991.1		ferritin			PMOB_RS00690	492	163	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	137986	140232	+							PMOB_RS10880	2247		old_locus_tag=Pmob_0137
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	137986	140232	+	WP_012207992.1	WP_012207992.1		methyl-accepting chemotaxis protein			PMOB_RS10880	2247	748	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	140366	141604	+							PMOB_RS00700	1239		old_locus_tag=Pmob_0138
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	140366	141604	+	WP_012207993.1	WP_012207993.1		ABC transporter substrate-binding protein			PMOB_RS00700	1239	412	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	141644	142855	+							PMOB_RS00705	1212		old_locus_tag=Pmob_0139
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	141644	142855	+	WP_012207994.1	WP_012207994.1		2,3-bisphosphoglycerate-independent phosphoglycerate mutase			PMOB_RS00705	1212	403	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	142882	145173	-							PMOB_RS00710	2292		old_locus_tag=Pmob_0140
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	142882	145173	-	WP_012207995.1	WP_012207995.1		glycoside hydrolase family 65 protein			PMOB_RS00710	2292	763	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	145203	145847	-					pgmB		PMOB_RS00715	645		old_locus_tag=Pmob_0141
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	145203	145847	-	WP_012207996.1	WP_012207996.1		beta-phosphoglucomutase	pgmB		PMOB_RS00715	645	214	
