# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000174.1	1944	2186	+					hfq		AA81_RS08670	243		old_locus_tag=AA81_08510
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000174.1	1944	2186	+	WP_103079536.1	WP_103079536.1		RNA chaperone Hfq	hfq		AA81_RS08670	243	80	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000174.1	2282	3265	+							AA81_RS08675	984		old_locus_tag=AA81_08515
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000174.1	2282	3265	+	WP_169999704.1	WP_169999704.1		M23 family metallopeptidase			AA81_RS08675	984	327	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000174.1	3413	4618	+					metK		AA81_RS08680	1206		old_locus_tag=AA81_08520
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000174.1	3413	4618	+	WP_103898798.1	WP_103898798.1		methionine adenosyltransferase	metK		AA81_RS08680	1206	401	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000174.1	5016	5318	+					rpsT		AA81_RS08685	303		old_locus_tag=AA81_08525
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000174.1	5016	5318	+	WP_103079539.1	WP_103079539.1		30S ribosomal protein S20	rpsT		AA81_RS08685	303	100	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000174.1	5377	6321	+					trmB		AA81_RS08690	945		old_locus_tag=AA81_08530
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000174.1	5377	6321	+	WP_169999706.1	WP_169999706.1		tRNA (guanosine(46)-N7)-methyltransferase TrmB	trmB		AA81_RS08690	945	314	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000174.1	6321	7325	+							AA81_RS08695	1005		old_locus_tag=AA81_08535
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000174.1	6321	7325	+	WP_103898800.1	WP_103898800.1		NAD(P)-dependent glycerol-3-phosphate dehydrogenase			AA81_RS08695	1005	334	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000174.1	7380	7829	+							AA81_RS08700	450		old_locus_tag=AA81_08540
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000174.1	7380	7829	+	WP_103065932.1	WP_103065932.1		hypothetical protein			AA81_RS08700	450	149	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000174.1	7865	8410	-							AA81_RS08705	546		partial;old_locus_tag=AA81_08545
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000174.1	7865	8410	-	WP_103898801.1	WP_103898801.1		endonuclease III			AA81_RS08705	546	181	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	1	414	+							AA81_RS07795	414		partial;old_locus_tag=AA81_07655
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	1	414	+	WP_146050364.1	WP_146050364.1		ATP-binding cassette domain-containing protein			AA81_RS07795	414	137	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	407	1330	+							AA81_RS07800	924		old_locus_tag=AA81_07660
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	407	1330	+	WP_245863528.1	WP_245863528.1		ribose ABC transporter permease			AA81_RS07800	924	307	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	1501	3063	+					zwf		AA81_RS07805	1563		old_locus_tag=AA81_07665
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	1501	3063	+	WP_103079379.1	WP_103079379.1		glucose-6-phosphate dehydrogenase	zwf		AA81_RS07805	1563	520	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	3044	3742	+					pgl		AA81_RS07810	699		old_locus_tag=AA81_07670
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	3044	3742	+	WP_103898719.1	WP_103898719.1		6-phosphogluconolactonase	pgl		AA81_RS07810	699	232	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	3949	4641	+							AA81_RS07815	693		old_locus_tag=AA81_07675
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	3949	4641	+	WP_103078737.1	WP_103078737.1		DUF554 domain-containing protein			AA81_RS07815	693	230	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	4850	5992	+							AA81_RS07820	1143		old_locus_tag=AA81_07680
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	4850	5992	+	WP_103898720.1	WP_103898720.1		hypothetical protein			AA81_RS07820	1143	380	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	6012	6989	+							AA81_RS07825	978		old_locus_tag=AA81_07685
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	6012	6989	+	WP_103078739.1	WP_103078739.1		glucosyl-3-phosphoglycerate synthase			AA81_RS07825	978	325	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	6986	8482	+							AA81_RS07830	1497		old_locus_tag=AA81_07690
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	6986	8482	+	WP_103898721.1	WP_103898721.1		hypothetical protein			AA81_RS07830	1497	498	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	8655	8915	+							AA81_RS07835	261		old_locus_tag=AA81_07695
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	8655	8915	+	WP_103077665.1	WP_103077665.1		DUF3783 domain-containing protein			AA81_RS07835	261	86	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	8968	9369	+							AA81_RS07840	402		old_locus_tag=AA81_07700
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	8968	9369	+	WP_245863529.1	WP_245863529.1		reverse transcriptase-like protein			AA81_RS07840	402	133	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	9653	10894	+							AA81_RS07845	1242		old_locus_tag=AA81_07705
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	9653	10894	+	WP_103077667.1	WP_103077667.1		sugar ABC transporter substrate-binding protein			AA81_RS07845	1242	413	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	10976	11842	+							AA81_RS07850	867		old_locus_tag=AA81_07710
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	10976	11842	+	WP_103077668.1	WP_103077668.1		sugar ABC transporter permease			AA81_RS07850	867	288	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	11839	12675	+							AA81_RS07855	837		old_locus_tag=AA81_07715
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	11839	12675	+	WP_103077669.1	WP_103077669.1		carbohydrate ABC transporter permease			AA81_RS07855	837	278	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	12708	13679	+							AA81_RS07860	972		old_locus_tag=AA81_07720
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	12708	13679	+	WP_103898723.1	WP_103898723.1		transcriptional regulator			AA81_RS07860	972	323	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	13720	14613	+							AA81_RS07865	894		old_locus_tag=AA81_07725
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	13720	14613	+	WP_211292678.1	WP_211292678.1		PfkB family carbohydrate kinase			AA81_RS07865	894	297	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	14610	16070	+							AA81_RS07870	1461		old_locus_tag=AA81_07730
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	14610	16070	+	WP_103077672.1	WP_103077672.1		FGGY family carbohydrate kinase			AA81_RS07870	1461	486	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	16106	16951	+							AA81_RS07875	846		old_locus_tag=AA81_07735
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	16106	16951	+	WP_103898725.1	WP_103898725.1		class II fructose-bisphosphate aldolase			AA81_RS07875	846	281	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	17056	17817	-							AA81_RS07880	762		old_locus_tag=AA81_07740
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	17056	17817	-	WP_103077674.1	WP_103077674.1		DeoR/GlpR family DNA-binding transcription regulator			AA81_RS07880	762	253	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	17820	18797	-							AA81_RS07885	978		old_locus_tag=AA81_07745
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	17820	18797	-	WP_169999686.1	WP_169999686.1		ATPase			AA81_RS07885	978	325	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	18884	19873	-							AA81_RS07890	990		old_locus_tag=AA81_07750
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	18884	19873	-	WP_103898727.1	WP_103898727.1		SIS domain-containing protein			AA81_RS07890	990	329	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	20271	21491	+							AA81_RS07895	1221		old_locus_tag=AA81_07755
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	20271	21491	+	WP_169999688.1	WP_169999688.1		sugar ABC transporter substrate-binding protein			AA81_RS07895	1221	406	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	21580	22488	+							AA81_RS07900	909		old_locus_tag=AA81_07760
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	21580	22488	+	WP_103077678.1	WP_103077678.1		sugar ABC transporter permease			AA81_RS07900	909	302	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	22489	23337	+							AA81_RS07905	849		old_locus_tag=AA81_07765
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	22489	23337	+	WP_103077679.1	WP_103077679.1		carbohydrate ABC transporter permease			AA81_RS07905	849	282	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	23416	24366	-							AA81_RS07910	951		old_locus_tag=AA81_07770
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	23416	24366	-	WP_169999690.1	WP_169999690.1		sulfotransferase			AA81_RS07910	951	316	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	24387	25100	-							AA81_RS07915	714		old_locus_tag=AA81_07775
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	24387	25100	-	WP_103898730.1	WP_103898730.1		ABC transporter ATP-binding protein			AA81_RS07915	714	237	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	25085	25819	-							AA81_RS07920	735		old_locus_tag=AA81_07780
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	25085	25819	-	WP_103078745.1	WP_103078745.1		ABC transporter permease			AA81_RS07920	735	244	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	25816	26742	-							AA81_RS07925	927		old_locus_tag=AA81_07785
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	25816	26742	-	WP_103078746.1	WP_103078746.1		ABC transporter substrate-binding protein			AA81_RS07925	927	308	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	26902	27966	-					thrC		AA81_RS07930	1065		old_locus_tag=AA81_07790
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	26902	27966	-	WP_103078747.1	WP_103078747.1		threonine synthase	thrC		AA81_RS07930	1065	354	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	27953	29248	-							AA81_RS07935	1296		old_locus_tag=AA81_07795
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	27953	29248	-	WP_103078748.1	WP_103078748.1		homoserine dehydrogenase			AA81_RS07935	1296	431	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	29675	30634	-							AA81_RS07940	960		old_locus_tag=AA81_07800
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	29675	30634	-	WP_103078749.1	WP_103078749.1		carbohydrate kinase			AA81_RS07940	960	319	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	30645	31580	-							AA81_RS07945	936		old_locus_tag=AA81_07805
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	30645	31580	-	WP_103078750.1	WP_103078750.1		aldo/keto reductase			AA81_RS07945	936	311	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	31742	31939	+							AA81_RS07950	198		old_locus_tag=AA81_07810
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000161.1	31742	31939	+	WP_103898731.1	WP_103898731.1		hypothetical protein			AA81_RS07950	198	65	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000034.1	1	914	-							AA81_RS01490	914		partial;old_locus_tag=AA81_01470
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000034.1	1	914	-	WP_103897955.1	WP_103897955.1		ABC transporter permease			AA81_RS01490	914	305	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000034.1	973	2862	-							AA81_RS01495	1890		old_locus_tag=AA81_01475
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000034.1	973	2862	-	WP_169999576.1	WP_169999576.1		ABC transporter substrate-binding protein			AA81_RS01495	1890	629	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000034.1	3572	5098	+					hutH		AA81_RS01500	1527		old_locus_tag=AA81_01480
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000034.1	3572	5098	+	WP_103078019.1	WP_103078019.1		histidine ammonia-lyase	hutH		AA81_RS01500	1527	508	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000034.1	5116	7137	+							AA81_RS01505	2022		old_locus_tag=AA81_01485
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000034.1	5116	7137	+	WP_103078020.1	WP_103078020.1		urocanate hydratase			AA81_RS01505	2022	673	
gene	pseudogene	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000034.1	7157	7308	+							AA81_RS01510	152		partial;pseudo
CDS	without_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000034.1	7157	7308	+				glutamate formiminotransferase			AA81_RS01510	152		partial;pseudo
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000296.1	138	1274	-							AA81_RS13185	1137		partial;old_locus_tag=AA81_12955
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000296.1	138	1274	-	WP_103899289.1	WP_103899289.1		IS110 family transposase			AA81_RS13185	1137	378	partial
gene	pseudogene	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	86	370	+							AA81_RS14615	285		partial;pseudo
CDS	without_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	86	370	+				nucleotidyltransferase domain-containing protein			AA81_RS14615	285		partial;pseudo
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	544	3450	-							AA81_RS14620	2907		old_locus_tag=AA81_11340
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	544	3450	-	WP_103899102.1	WP_103899102.1		PolC-type DNA polymerase III			AA81_RS14620	2907	968	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	4310	5725	+							AA81_RS11555	1416		old_locus_tag=AA81_11350
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	4310	5725	+	WP_103899103.1	WP_103899103.1		glycosyltransferase			AA81_RS11555	1416	471	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	5731	6702	+							AA81_RS11560	972		
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	5731	6702	+	WP_103899104.1	WP_103899104.1		class I SAM-dependent methyltransferase			AA81_RS11560	972	323	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	6935	8167	+							AA81_RS11565	1233		old_locus_tag=AA81_11360
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	6935	8167	+	WP_103899105.1	WP_103899105.1		hypothetical protein			AA81_RS11565	1233	410	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	8170	8325	+							AA81_RS14290	156		
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	8170	8325	+	WP_169999764.1	WP_169999764.1		hypothetical protein			AA81_RS14290	156	51	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	8886	9866	+							AA81_RS11570	981		old_locus_tag=AA81_11365
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	8886	9866	+	WP_169999766.1	WP_169999766.1		sulfotransferase			AA81_RS11570	981	326	
gene	pseudogene	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	10187	10597	+							AA81_RS14625	411		partial;pseudo
CDS	without_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	10187	10597	+				flagellin			AA81_RS14625	411		partial;pseudo
gene	pseudogene	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	11048	11497	+							AA81_RS14630	450		partial;pseudo
CDS	without_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	11048	11497	+				flagellin			AA81_RS14630	450		partial;pseudo
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	11710	14361	+							AA81_RS11580	2652		old_locus_tag=AA81_11375
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	11710	14361	+	WP_103899108.1	WP_103899108.1		glycosyltransferase			AA81_RS11580	2652	883	
gene	tRNA	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	14420	14494	+							AA81_RS11585	75		old_locus_tag=AA81_11380
tRNA		GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	14420	14494	+				tRNA-Val			AA81_RS11585	75		anticodon=CAC
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	14860	16224	+					gdhA		AA81_RS11590	1365		old_locus_tag=AA81_11385
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	14860	16224	+	WP_103899109.1	WP_103899109.1		NADP-specific glutamate dehydrogenase	gdhA		AA81_RS11590	1365	454	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	16250	17113	-							AA81_RS11595	864		old_locus_tag=AA81_11390
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	16250	17113	-	WP_103899110.1	WP_103899110.1		deoxyribonuclease IV			AA81_RS11595	864	287	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	17328	18680	-							AA81_RS11600	1353		old_locus_tag=AA81_11395
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	17328	18680	-	WP_103899111.1	WP_103899111.1		GlmL-related ornithine degradation protein			AA81_RS11600	1353	450	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	18677	19834	-							AA81_RS11605	1158		old_locus_tag=AA81_11400
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000237.1	18677	19834	-	WP_103899112.1	WP_103899112.1		pyridoxal phosphate-dependent aminotransferase			AA81_RS11605	1158	385	
